System,Person,AccountDisplayName,AccountUserName,AccountEnabled,PermissionDisplayName,PermissionConfigurationDisplayName,SubPermissionDisplayName,Issue,Resolution
Microsoft Active Directory,Roos Oosterhuis (500044),Roos Oosterhuis,roos.oosterhuis44,False,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Vera Ipenburg (500251),Vera Ipenburg,vera.ipenburg57,True,APP-CA060-Portal (avo.local/Demo/Groups/APP-CA060-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Finn Jonker (500130),Finn Jonker,finn.jonker33,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Lars Terlouw (500157),Lars Terlouw,lars.terlouw60,True,APP-COM05-Portal (avo.local/Demo/Groups/APP-COM05-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Roos Kalisvaart (500047),Roos Kalisvaart,roos.kalisvaart47,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Roozendaal (500011),Olivier Roozendaal,olivier.roozendaal11,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Coenen (500003),Jasper Coenen,jasper.coenen3,True,PRINT-Default (avo.local/Demo/Groups/PRINT-Default),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Slootweg (500180),Ursula Slootweg,ursula.slootweg83,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Vroegindeweij (500080),Gijs Vroegindeweij,gijs.vroegindeweij80,True,PRINT-Thuiswerkplek (avo.local/Demo/Groups/PRINT-Thuiswerkplek),,,Permission unmanaged,None
Microsoft Active Directory,Cato Ipenburg (500110),Cato Ipenburg,cato.ipenburg13,True,APP-Selfservice (avo.local/Demo/Groups/APP-Selfservice),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Elzinga (500041),Jasper Elzinga,jasper.elzinga41,True,MBX-CZ08 (avo.local/Demo/Groups/MBX-CZ08),,,Permission unmanaged,None
Microsoft Active Directory,Xander Muijs (500220),Xander Muijs,xander.muijs26,True,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Tess Oosterhuis (500218),Tess Oosterhuis,tess.oosterhuis24,True,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,Xander Elzinga (500095),Xander Elzinga,xander.elzinga95,False,FS-KWA07-RW (avo.local/Demo/Groups/FS-KWA07-RW),,,Permission unmanaged,None
Microsoft Active Directory,Finn Roozendaal (500015),Finn Roozendaal,finn.roozendaal15,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Kalisvaart (500012),Hanna Kalisvaart,hanna.kalisvaart12,True,MBX-FAC04 (avo.local/Demo/Groups/MBX-FAC04),,,Permission unmanaged,None
Microsoft Active Directory,Bram Lindeboom (500301),Bram Lindeboom,bram.lindeboom10,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Eva Elzinga (500116),Eva Elzinga,eva.elzinga19,True,TEAM-FIN01 (avo.local/Demo/Groups/TEAM-FIN01),,,Permission unmanaged,None
Microsoft Active Directory,Cato Nagtegaal (500161),Cato Nagtegaal,cato.nagtegaal64,True,FS-CB12-RO (avo.local/Demo/Groups/FS-CB12-RO),,,Permission unmanaged,None
Microsoft Active Directory,Roos Nagtegaal (500124),Roos Nagtegaal,roos.nagtegaal27,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Tess Oosterhuis (500256),Tess Oosterhuis,tess.oosterhuis62,True,ROLE-Wijkverpleegkundige (avo.local/Demo/Groups/ROLE-Wijkverpleegkundige),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Terlouw (500233),Olivier Terlouw,olivier.terlouw39,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Pien Oosterhuis (500221),Pien Oosterhuis,pien.oosterhuis27,False,VPN-Thuiswerken (avo.local/Demo/Groups/VPN-Thuiswerken),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Wielenga (500204),Gijs Wielenga,gijs.wielenga10,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Bram Fokkema (500282),Bram Fokkema,bram.fokkema88,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Pronk (500277),Gijs Pronk,gijs.pronk83,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Pien Zomerdijk (500001),Pien Zomerdijk,pien.zomerdijk1,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Mila Roozendaal (500019),Mila Roozendaal,mila.roozendaal19,True,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Roos Uijlenbroek (500147),Roos Uijlenbroek,roos.uijlenbroek50,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Tess Dijkgraaf (500183),Tess Dijkgraaf,tess.dijkgraaf86,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Sem Berkhout (500202),Sem Berkhout,sem.berkhout8,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Vera Zomerdijk (500145),Vera Zomerdijk,vera.zomerdijk48,True,FS-FIN01-RW (avo.local/Demo/Groups/FS-FIN01-RW),,,Permission unmanaged,None
Microsoft Active Directory,Roos Elzinga (500136),Roos Elzinga,roos.elzinga39,True,FS-Begeleider-DATA (avo.local/Demo/Groups/FS-Begeleider-DATA),,,Permission unmanaged,None
Microsoft Active Directory,Eva Oosterhuis (500252),Eva Oosterhuis,eva.oosterhuis58,True,PRINT-Apeldoorn (avo.local/Demo/Groups/PRINT-Apeldoorn),,,Permission unmanaged,None
Microsoft Active Directory,Xander Hoekstra (500170),Xander Hoekstra,xander.hoekstra73,True,PRINT-Thuiswerkplek (avo.local/Demo/Groups/PRINT-Thuiswerkplek),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Wielenga (500119),Jasper Wielenga,jasper.wielenga22,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Roos Aalbers (500038),Roos Aalbers,roos.aalbers38,True,MBX-KWA07 (avo.local/Demo/Groups/MBX-KWA07),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Berkhout (500245),Hanna Berkhout,hanna.berkhout51,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Mila Quaedvlieg (500211),Mila Quaedvlieg,mila.quaedvlieg17,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Berkhout (500228),Jasper Berkhout,jasper.berkhout34,True,APP-Copilot (avo.local/Demo/Groups/APP-Copilot),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Uijlenbroek (500261),Gijs Uijlenbroek,gijs.uijlenbroek67,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Sem Slootweg (500163),Sem Slootweg,sem.slootweg66,True,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Daan Muijs (500068),Daan Muijs,daan.muijs68,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Zomerdijk (500036),Ursula Zomerdijk,ursula.zomerdijk36,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Xander Elzinga (500095),Xander Elzinga,xander.elzinga95,False,MBX-KWA07 (avo.local/Demo/Groups/MBX-KWA07),,,Permission unmanaged,None
Microsoft Active Directory,Sem Lindeboom (500216),Sem Lindeboom,sem.lindeboom22,True,ROLE-Verpleegkundige (avo.local/Demo/Groups/ROLE-Verpleegkundige),,,Permission unmanaged,None
Microsoft Active Directory,Daan Muijs (500068),Daan Muijs,daan.muijs68,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Muijs (500148),Olivier Muijs,olivier.muijs51,True,LIC-M365-E1 (avo.local/Demo/Groups/LIC-M365-E1),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Nagtegaal (500294),Zoë Nagtegaal,zoe.nagtegaal3,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Finn Fokkema (500264),Finn Fokkema,finn.fokkema70,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Quaedvlieg (500102),Olivier Quaedvlieg,olivier.quaedvlieg5,True,FS-KWA07-RW (avo.local/Demo/Groups/FS-KWA07-RW),,,Permission unmanaged,None
Microsoft Active Directory,Eva Elzinga (500010),Eva Elzinga,eva.elzinga10,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Lars Pronk (500173),Lars Pronk,lars.pronk76,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Anne Elzinga (500263),Anne Elzinga,anne.elzinga69,True,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,Wout Vroegindeweij (500091),Wout Vroegindeweij,wout.vroegindeweij91,True,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Muijs (500302),Ursula Muijs,ursula.muijs11,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Vera Dijkgraaf (500099),Vera Dijkgraaf,vera.dijkgraaf2,True,FS-FAC04-RW (avo.local/Demo/Groups/FS-FAC04-RW),,,Permission unmanaged,None
Microsoft Active Directory,Vera Coenen (500289),Vera Coenen,vera.coenen95,True,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),,,Permission unmanaged,None
Microsoft Active Directory,Daan Gerritsen (500267),Daan Gerritsen,daan.gerritsen73,True,APP-Office365 (avo.local/Demo/Groups/APP-Office365),,,Permission unmanaged,None
Microsoft Active Directory,Tess Kalisvaart (500257),Tess Kalisvaart,tess.kalisvaart63,True,MBX-CB12 (avo.local/Demo/Groups/MBX-CB12),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Vroegindeweij (500293),Zoë Vroegindeweij,zoe.vroegindeweij2,True,FS-FIN01-RW (avo.local/Demo/Groups/FS-FIN01-RW),,,Permission unmanaged,None
Microsoft Active Directory,Mila Zomerdijk (500295),Mila Zomerdijk,mila.zomerdijk4,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Zomerdijk (500260),Olivier Zomerdijk,olivier.zomerdijk66,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Tess Oosterhuis (500256),Tess Oosterhuis,tess.oosterhuis62,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Lars Terlouw (500157),Lars Terlouw,lars.terlouw60,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Mila Dijkgraaf (500032),Mila Dijkgraaf,mila.dijkgraaf32,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Tess Gerritsen (500234),Tess Gerritsen,tess.gerritsen40,True,LIC-M365-E1 (avo.local/Demo/Groups/LIC-M365-E1),,,Permission unmanaged,None
Microsoft Active Directory,Xander Oosterhuis (500114),Xander Oosterhuis,xander.oosterhuis17,True,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,Xander Oosterhuis (500114),Xander Oosterhuis,xander.oosterhuis17,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Uijlenbroek (500219),Zoë Uijlenbroek,zoe.uijlenbroek25,True,VPN-Thuiswerken (avo.local/Demo/Groups/VPN-Thuiswerken),,,Permission unmanaged,None
Microsoft Active Directory,Quinten Jonker (500131),Quinten Jonker,quinten.jonker34,True,FS-CA060-RW (avo.local/Demo/Groups/FS-CA060-RW),,,Permission unmanaged,None
Microsoft Active Directory,Gijs Fokkema (500244),Gijs Fokkema,gijs.fokkema50,True,PRINT-Apeldoorn (avo.local/Demo/Groups/PRINT-Apeldoorn),,,Permission unmanaged,None
Microsoft Active Directory,Finn Wielenga (500205),Finn Wielenga,finn.wielenga11,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Finn Elzinga (500271),Finn Elzinga,finn.elzinga77,True,APP-Project (avo.local/Demo/Groups/APP-Project),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Nagtegaal (500059),Zoë Nagtegaal,zoe.nagtegaal59,True,MBX-FIN01 (avo.local/Demo/Groups/MBX-FIN01),,,Permission unmanaged,None
Microsoft Active Directory,Mila Jonker (500171),Mila Jonker,mila.jonker74,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Cato Coenen (500085),Cato Coenen,cato.coenen85,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Quaedvlieg (500102),Olivier Quaedvlieg,olivier.quaedvlieg5,True,SEC-MFA-Enrolled (avo.local/Demo/Groups/SEC-MFA-Enrolled),,,Permission unmanaged,None
Microsoft Active Directory,Vera Coenen (500289),Vera Coenen,vera.coenen95,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Eva Oosterhuis (500252),Eva Oosterhuis,eva.oosterhuis58,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Finn Wielenga (500232),Finn Wielenga,finn.wielenga38,True,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Jonker (500193),Hanna Jonker,hanna.jonker96,True,APP-Copilot (avo.local/Demo/Groups/APP-Copilot),,,Permission unmanaged,None
Microsoft Active Directory,Mila Kalisvaart (500017),Mila Kalisvaart,mila.kalisvaart17,True,FS-ZRG06-RO (avo.local/Demo/Groups/FS-ZRG06-RO),,,Permission unmanaged,None
Microsoft Active Directory,Olivier Nagtegaal (500122),Olivier Nagtegaal,olivier.nagtegaal25,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Xander Lindeboom (500279),Xander Lindeboom,xander.lindeboom85,True,TEAM-ICT03 (avo.local/Demo/Groups/TEAM-ICT03),,,Permission unmanaged,None
Microsoft Active Directory,Cato Hoekstra (500094),Cato Hoekstra,cato.hoekstra94,True,APP-Intranet (avo.local/Demo/Groups/APP-Intranet),,,Permission unmanaged,None
Microsoft Active Directory,Mila Slootweg (500186),Mila Slootweg,mila.slootweg89,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Wout Coenen (500192),Wout Coenen,wout.coenen95,True,TEAM-HRM02 (avo.local/Demo/Groups/TEAM-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Mila Berkhout (500187),Mila Berkhout,mila.berkhout90,True,LIC-M365-F3 (avo.local/Demo/Groups/LIC-M365-F3),,,Permission unmanaged,None
Microsoft Active Directory,Sem Terlouw (500050),Sem Terlouw,sem.terlouw50,True,WIFI-Personeel (avo.local/Demo/Groups/WIFI-Personeel),,,Permission unmanaged,None
Microsoft Active Directory,Mila Fokkema (500316),Mila Fokkema,mila.fokkema25,True,ROLE-Casemanager (avo.local/Demo/Groups/ROLE-Casemanager),,,Permission unmanaged,None
Microsoft Active Directory,,Service account svc-cb1226,svc-cb1226,False,,,,Account unmanaged,None
Microsoft Active Directory,Anne Wielenga (500243),Anne Wielenga,anne.wielenga49,True,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Sem Lindeboom (500216),Sem Lindeboom,sem.lindeboom22,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Iris Lindeboom (500007),Iris Lindeboom,iris.lindeboom7,False,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Coenen (500088),Hanna Coenen,hanna.coenen88,True,FS-CB12-RW (avo.local/Demo/Groups/FS-CB12-RW),,,Permission unmanaged,None
Microsoft Active Directory,Bram Pronk (500002),Bram Pronk,bram.pronk2,True,SEC-Endpoint-Protection (avo.local/Demo/Groups/SEC-Endpoint-Protection),,,Permission unmanaged,None
Microsoft Active Directory,Tess Berkhout (500201),Tess Berkhout,tess.berkhout7,True,ROLE-Facilitair (avo.local/Demo/Groups/ROLE-Facilitair),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Coenen (500088),Hanna Coenen,hanna.coenen88,True,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Coenen (500003),Jasper Coenen,jasper.coenen3,True,TEAM-CZ08 (avo.local/Demo/Groups/TEAM-CZ08),,,Permission unmanaged,None
Microsoft Active Directory,Mila Dijkgraaf (500248),Mila Dijkgraaf,mila.dijkgraaf54,True,APP-COM05-Portal (avo.local/Demo/Groups/APP-COM05-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Finn Berkhout (500236),Finn Berkhout,finn.berkhout42,True,MBX-HRM02 (avo.local/Demo/Groups/MBX-HRM02),,,Permission unmanaged,None
Microsoft Active Directory,Tess Dijkgraaf (500183),Tess Dijkgraaf,tess.dijkgraaf86,True,ROLE-Teamleider (avo.local/Demo/Groups/ROLE-Teamleider),,,Permission unmanaged,None
Microsoft Active Directory,Xander Uijlenbroek (500138),Xander Uijlenbroek,xander.uijlenbroek41,True,LIC-M365-E5 (avo.local/Demo/Groups/LIC-M365-E5),,,Permission unmanaged,None
Microsoft Active Directory,Vera Jonker (500239),Vera Jonker,vera.jonker45,True,APP-HRM02-Portal (avo.local/Demo/Groups/APP-HRM02-Portal),,,Permission unmanaged,None
Microsoft Active Directory,Roos Vroegindeweij (500274),Roos Vroegindeweij,roos.vroegindeweij80,True,ROLE-Casemanager (avo.local/Demo/Groups/ROLE-Casemanager),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Slootweg (500029),Ursula Slootweg,ursula.slootweg29,True,LIC-M365-E3 (avo.local/Demo/Groups/LIC-M365-E3),,,Permission unmanaged,None
Microsoft Active Directory,Sem Slootweg (500163),Sem Slootweg,sem.slootweg66,True,APP-Teams (avo.local/Demo/Groups/APP-Teams),,,Permission unmanaged,None
Microsoft Active Directory,Pien Kalisvaart (500154),Pien Kalisvaart,pien.kalisvaart57,True,PRINT-Deventer (avo.local/Demo/Groups/PRINT-Deventer),,,Permission unmanaged,None
Microsoft Active Directory,Zoë Zomerdijk (500016),Zoë Zomerdijk,zoe.zomerdijk16,False,FS-KWA07-RW (avo.local/Demo/Groups/FS-KWA07-RW),,,Permission unmanaged,None
Microsoft Active Directory,Vera Jonker (500090),Vera Jonker,vera.jonker90,False,TEAM-INK08 (avo.local/Demo/Groups/TEAM-INK08),,,Permission unmanaged,None
Microsoft Active Directory,Hanna Berkhout (500137),Hanna Berkhout,hanna.berkhout40,True,FS-CB12-RW (avo.local/Demo/Groups/FS-CB12-RW),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Elzinga (500272),Jasper Elzinga,jasper.elzinga78,True,PRINT-Zwolle (avo.local/Demo/Groups/PRINT-Zwolle),,,Permission unmanaged,None
Microsoft Active Directory,Jasper Hoekstra (500306),Jasper Hoekstra,jasper.hoekstra15,False,APP-Adobe-AcrobatPro (avo.local/Demo/Groups/APP-Adobe-AcrobatPro),,,Permission unmanaged,None
Microsoft Active Directory,Bram Jonker (500287),Bram Jonker,bram.jonker93,True,FS-CA060-RO (avo.local/Demo/Groups/FS-CA060-RO),,,Permission unmanaged,None
Microsoft Active Directory,Cato Fokkema (500198),Cato Fokkema,cato.fokkema4,True,SEC-DiskEncryption (avo.local/Demo/Groups/SEC-DiskEncryption),,,Permission unmanaged,None
Microsoft Active Directory,Wout Ipenburg (500242),Wout Ipenburg,wout.ipenburg48,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Roos Slootweg (500197),Roos Slootweg,roos.slootweg3,True,APP-Project (avo.local/Demo/Groups/APP-Project),,,Permission unmanaged,None
Microsoft Active Directory,Ursula Roozendaal (500162),Ursula Roozendaal,ursula.roozendaal65,True,SEC-Antivirus (avo.local/Demo/Groups/SEC-Antivirus),,,Permission unmanaged,None
Microsoft Active Directory,Finn Jonker (500130),Finn Jonker,finn.jonker33,True,APP-Project (avo.local/Demo/Groups/APP-Project),,,Permission unmanaged,None
